date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:28:14	165621/165621	---M--	200	added ('OK')	image/jpeg	etag:CL7st77Ap/ACEAE=	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1619838455094-Z9Z6Q7BOL2O8ZSFN57GG/Contact_IMG.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1619838455094-Z9Z6Q7BOL2O8ZSFN57GG/Contact_IMG.jpg	(from https://wvgbc.com/contact-us)
07:28:16	48128/48128	---M-Z	200	added ('OK')	text/javascript	etag:%22c0cf18268ae5f74f8dc05066d2a3a58f%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-9b2cb6165c7a0b5beedf6-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-9b2cb6165c7a0b5beedf6-min.en-US.js	(from https://wvgbc.com/gallery)
07:28:46	773834/773834	---M-Z	200	added ('OK')	text/javascript	etag:%222e36f6b8e90b4e9cdaaf4e7d6bb7f057%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-a3b7b3d7281983bc789de-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/common-vendors-a3b7b3d7281983bc789de-min.en-US.js	(from https://wvgbc.com/gallery)
07:28:48	101205/101205	---M--	200	added ('OK')	image/jpeg	etag:CNCrmoeYwPECEAE=	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/df3dcc16-d863-4a3d-8672-394f0125b053/DEBBIE+PLANED+STAVESsm.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/df3dcc16-d863-4a3d-8672-394f0125b053/DEBBIE+PLANED+STAVESsm.jpg	(from https://wvgbc.com/gallery)
07:29:08	1602551/1602551	---M-Z	200	added ('OK')	text/javascript	etag:%22696bed9e7b0d3961f7d68a91f5176d48%22	http://assets.squarespace.com/universal/scripts-compressed/common-4ba9aa33be446e04aa885-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/common-4ba9aa33be446e04aa885-min.en-US.js	(from https://wvgbc.com/gallery)
07:29:08	347512/347512	---M--	200	added ('OK')	image/jpeg	etag:CLvu/fr/wfECEAE=	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/2396f94e-ba9e-4867-ae0c-ad439e3f2391/INSPECTING+BARREL.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/2396f94e-ba9e-4867-ae0c-ad439e3f2391/INSPECTING+BARREL.jpg	(from https://wvgbc.com/gallery)
07:29:09	469546/469546	---M--	200	added ('OK')	image/jpeg	etag:CKHS+MKYwPECEAE=	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/7b4a4664-843a-42b4-a759-2bf126494fac/WV+RIVETS+med.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/7b4a4664-843a-42b4-a759-2bf126494fac/WV+RIVETS+med.jpg	(from https://wvgbc.com/gallery)
07:29:09	639841/639841	---M--	200	added ('OK')	image/jpeg	etag:CJuE+e/DxPECEAE=	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/a8cd0719-db44-4142-864f-e889554b78c8/Clinton+Med.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/a8cd0719-db44-4142-864f-e889554b78c8/Clinton+Med.jpg	(from https://wvgbc.com/gallery)
07:29:10	33790/33790	---M--	200	added ('OK')	image/jpeg	etag:CMXE8L380fICEAE=	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1630093762459-85FI2BTGA5WCYBLORCPS/image-asset.jpeg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1630093762459-85FI2BTGA5WCYBLORCPS/image-asset.jpg	(from https://wvgbc.com/gallery)
07:29:10	924203/924203	---M--	200	added ('OK')	image/jpeg	etag:CL3Ai4ylwvECEAE=	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/37fa45f9-641c-4677-8280-a2462b23e5fc/Audrina+Mill+sm.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/37fa45f9-641c-4677-8280-a2462b23e5fc/Audrina+Mill+sm.jpg	(from https://wvgbc.com/gallery)
07:29:11	299389/299389	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2232cf171cc70cbcd18218e4102fd7ac94%22	https://wvgbc.com/%22https://www.instagram.com/p/CSzr4wcnPiH/embed/%22></iframe>%22	/home/enzerhub/websites/barrel/wvgbc.com/_https_/www.instagram.com/p/CSzr4wcnPiH/embed/___/iframe__.4b.delayed	(from https://wvgbc.com/gallery)
07:29:11	225237/225237	---M--	200	added ('OK')	image/jpeg	etag:CP/J67Dy0fICEAE=	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1630091048293-WWOELIM501UIGIRZD6YZ/image-asset.jpeg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1630091048293-WWOELIM501UIGIRZD6YZ/image-asset.jpg	(from https://wvgbc.com/gallery)
07:29:12	299389/299389	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2232cf171cc70cbcd18218e4102fd7ac94%22	https://wvgbc.com/%22https://www.instagram.com/p/CRrnXucjCXO/embed/%22></iframe>%22	/home/enzerhub/websites/barrel/wvgbc.com/_https_/www.instagram.com/p/CRrnXucjCXO/embed/___/iframe__.4d.delayed	(from https://wvgbc.com/gallery)
07:29:13	86550/86550	---M--	200	added ('OK')	image/jpeg	etag:COelh7Dy0fICEAE=	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1630091048988-2UYF6YQLYZEDHZTHFNDQ/image-asset.jpeg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1630091048988-2UYF6YQLYZEDHZTHFNDQ/image-asset.jpg	(from https://wvgbc.com/gallery)
07:29:18	16732/16732	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2008%20Dec%202023%2023:28:05%20GMT	http://use.typekit.net/ik/vk4dVyddMxMOPWD5EuFix4W7ssoCSnN9Sudu5jIKy9jfe0J2fFHN4UJLFRbh52jhWDj3F2bUwAFywh4RjA9oFeItZ2iyZRMXwU7VMkG0jAFu-WsoShFGZAsude80ZkoRdhXCHKoyjamTiY8Djhy8ZYmC-Ao1Oco8if37OcBDOcu8OfG0jhB3pA48ScIldeBqpA4uZkuXi2SXO1FUiABkZWF3jAF8OcFzdP37O1FUiABkZWF3jAF8ShFGZAsude80ZkoRdhXCjAFu-WsoShFGZAsude80ZkoRdhXCjAFu-WsoShFGZAsude80Zko0ZWbCjWw0dA9CjhB3pA48ScIldeBqpA4uZkuXi2SXO1FUiABkZWF3jAF8OcFzdPUCdhFydeyzSabCSaBujW48SagyjhmDjhy8ZYmC-Ao1OcFzdPUaiciKjkoRdhXCiaiaOcBRiA8XpWFR-emqiAUTdcS0jhNlOYiaikoyjamTiY8Djhy8ZYmC-Ao1Oco8ifUaiaS0jWw0dA9CiaiaOcFySY8KZW4yOAUyZY8KiASliYbaFfoDSWmyScmDSeBRZPoRdhXCiaiaO1FUiABkZWF3jAF8ShFGZAsude80ZkoRdhXCiaiaO1ihZh4ROcFzdPJwiY4y-cB0OWgkdkXDH6qJCWGbMg6IJMJ7fbKkpyMMeMS6MTMguF0MKbj.js	/home/enzerhub/websites/barrel/use.typekit.net/ik/vk4dVyddMxMOPWD5EuFix4W7ssoCSnN9Sudu5jIKy9jfe0J2fFHN4UJLFRbh52jhWDj3F2bUwAFywh4RjA9oFeItZ2iyZRMXwU7VMkG0jAFu-WsoShFGZAsude80ZkoRdhXCHKoyjamTiY8Djhy8ZYmC-Ao1Oco8if37OcBDOcu8OfG0jhB3pA48Sc	(from https://wvgbc.com/)
07:29:19	42387/42387	UR-M-Z	200	added ('OK')	text/javascript	etag:%22848ddcc7a5193f9dbeb177386b6c0dda%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/legacy.js	/home/enzerhub/websites/barrel/assets.squarespace.com/@sqs/polyfiller/1.6/legacy.js	(from https://wvgbc.com/)
07:29:22	48405/48405	UR-M-Z	200	added ('OK')	text/javascript	etag:%228ac857141bae4e1ee2233aa8d4884de7%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-70f18f8b0b6bd469c4e8d-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-70f18f8b0b6bd469c4e8d-min.en-US.js	(from https://wvgbc.com/)
07:29:23	117609/117609	UR-M-Z	200	added ('OK')	text/javascript	etag:%22fe0d53a94823df972dbf107bf190771a%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	/home/enzerhub/websites/barrel/assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	(from https://wvgbc.com/)
07:29:26	124578/124578	UR-M-Z	200	added ('OK')	text/javascript	etag:%223928ae779effa841561293a3516d226a%22	http://assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-110eab6cc05faf9931604-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-110eab6cc05faf9931604-min.en-US.js	(from https://wvgbc.com/)
07:29:35	245973/245973	UR-M-Z	200	added ('OK')	text/javascript	etag:%22e3a116f1cdca92a942f6f6cf39652656%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-7df2661e23d95d8009d28-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-7df2661e23d95d8009d28-min.en-US.js	(from https://wvgbc.com/)
07:29:36	1370874/1370874	UR-M-Z	200	added ('OK')	text/javascript	etag:%22ec891f64e070ff9f9bc701d6c5f3fe4c%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-e67ac5a108455ec4edca7-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-e67ac5a108455ec4edca7-min.en-US.js	(from https://wvgbc.com/)
07:29:42	347512/347512	---M--	200	added ('OK')	image/jpeg	etag:CN7KkoP+hfECEAE=	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1623084788367-2BO6M3HK7YCY6PRN5ACZ/INSPECTING+BARREL.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1623084788367-2BO6M3HK7YCY6PRN5ACZ/INSPECTING+BARREL.jpg	(from https://wvgbc.com/quote)
07:29:46	35881/35881	UR-M-Z	200	added ('OK')	text/javascript	etag:%221e7847b72463da57a40f002a1cb10c86%22	http://assets.squarespace.com/universal/scripts-compressed/performance-0b3f7b64dc4f91a2d739a-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/performance-0b3f7b64dc4f91a2d739a-min.en-US.js	(from https://wvgbc.com/)
07:29:48	35307/35307	URF---	200	added ('OK%20(cached)')	image/png		http://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/7d29a60b-cc3c-4d65-8f60-99ef98072460/WVGBC_Logo_.png?format=1500w	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/7d29a60b-cc3c-4d65-8f60-99ef98072460/WVGBC_Logo_26f7.png	(from https://wvgbc.com/)
07:29:50	35307/35307	URF---	200	added ('OK%20(cached)')	image/png		http://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/239dbf1f-4a2d-4d0e-b65c-c38101f5dea1/WVGBC_Logo_.png?format=1500w	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/239dbf1f-4a2d-4d0e-b65c-c38101f5dea1/WVGBC_Logo_26f7.png	(from https://wvgbc.com/)
07:29:58	773776/773776	UR-M-Z	200	added ('OK')	text/javascript	etag:%22fad3dc7831bf78cd2b6f33d1fc2a2122%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-b87503f824d7c2b78db70-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/common-vendors-b87503f824d7c2b78db70-min.en-US.js	(from https://wvgbc.com/)
07:30:09	1602640/1602640	UR-M-Z	200	added ('OK')	text/javascript	etag:%22c14eb556991db70a2682767f61fa7be0%22	http://assets.squarespace.com/universal/scripts-compressed/common-256d525ca945e7b4f3609-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/common-256d525ca945e7b4f3609-min.en-US.js	(from https://wvgbc.com/)
07:30:10	455/455	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2008%20Dec%202023%2023:29:00%20GMT	https://static1.squarespace.com/static/604411ca3bcae94a8d7af043/t/611fc2adbc61ba6591353d01/1629471407533/WV+Great+Barrel+Company+Cooperage+Handbook.pdf	/home/enzerhub/websites/barrel/static1.squarespace.com/static/604411ca3bcae94a8d7af043/t/611fc2adbc61ba6591353d01/1629471407533/WV+Great+Barrel+Company+Cooperage+Handbook.pdf	(from https://wvgbc.com/)
07:30:41	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Dec%202023%2023:28:05%20GMT	https://images.squarespace-cdn.com/robots.txt		(from https://wvgbc.com/)
07:30:47	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2008%20Dec%202023%2023:29:33%20GMT	https://fonts.googleapis.com/robots.txt		(from https://wvgbc.com/)
07:30:48	48128/48128	UR-M-Z	200	added ('OK')	text/javascript	etag:%2231a623db83d7ea8dd5d9d356b94c13f3%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-5b7498edff82f72467cf5-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-5b7498edff82f72467cf5-min.en-US.js	(from https://wvgbc.com/cart)
07:30:48	1262/1262	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark.png	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/images-v6/damask/error-dark.png	(from https://static1.squarespace.com/static/versioned-site-css/604411ca3bcae94a8d7af043/81/5c5a519771c10ba3470d8101/604411ca3bcae94a8d7af05e/1467/site.css)
07:31:04	773606/773606	UR-M-Z	200	added ('OK')	text/javascript	etag:%22fbbaec62b182acd98145e32ff9da5803%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-bd9708b36dab78f39e13a-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/common-vendors-bd9708b36dab78f39e13a-min.en-US.js	(from https://wvgbc.com/cart)
07:31:04	1676/1676	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/604411ca3bcae94a8d7af043/81/5c5a519771c10ba3470d8101/604411ca3bcae94a8d7af05e/1467/site.css)
07:31:42	1602551/1602551	UR-M-Z	200	added ('OK')	text/javascript	etag:%2203d128b89aa59f8c0ea1e29fbd2323c2%22	http://assets.squarespace.com/universal/scripts-compressed/common-1b59d2d0f0150f687db3e-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/common-1b59d2d0f0150f687db3e-min.en-US.js	(from https://wvgbc.com/cart)
07:31:42	1219/1219	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:01%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button.png	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/images-v6/damask/play-button.png	(from https://static1.squarespace.com/static/versioned-site-css/604411ca3bcae94a8d7af043/81/5c5a519771c10ba3470d8101/604411ca3bcae94a8d7af05e/1467/site.css)
07:31:44	35881/35881	UR-M-Z	200	added ('OK')	text/javascript	etag:%22b842a738a5ecd44841e8333ec4139bff%22	http://assets.squarespace.com/universal/scripts-compressed/performance-c1bd407077017a4909fa3-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/performance-c1bd407077017a4909fa3-min.en-US.js	(from https://wvgbc.com/cart)
07:31:44	2909/2909	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/604411ca3bcae94a8d7af043/81/5c5a519771c10ba3470d8101/604411ca3bcae94a8d7af05e/1467/site.css)
07:31:45	5746438/5746438	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://assets.squarespace.com/universal/scripts-compressed/commerce-checkout-6a0f680b427b7d52511f9-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/commerce-checkout-6a0f680b427b7d52511f9-min.en-US.js	(from https://wvgbc.com/cart)
07:31:45	180606/180606	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1616547451464-YGZ8C1F2ZFQZ4S3OALKI/Home_IMG1.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1616547451464-YGZ8C1F2ZFQZ4S3OALKI/Home_IMG1.jpg	(from https://wvgbc.com/)
07:31:45	47830/47830	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1616547881147-ALWN2DV658HZ5H4QYF8D/Homepage_BrandVideo_IMG.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1616547881147-ALWN2DV658HZ5H4QYF8D/Homepage_BrandVideo_IMG.jpg	(from https://wvgbc.com/)
07:31:45	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	date:Fri,%2008%20Dec%202023%2023:29:01%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.39bb7368f6c4e5b4f6a462ce2efec60d.js	/home/enzerhub/websites/barrel/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.39bb7368f6c4e5b4f6a462ce2efec60d.js	(from https://wvgbc.com/)
07:31:46	2968/2968	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.54.delayed	(from https://static1.squarespace.com/static/versioned-site-css/604411ca3bcae94a8d7af043/81/5c5a519771c10ba3470d8101/604411ca3bcae94a8d7af05e/1467/site.css)
07:31:47	48405/48405	UR-M-Z	200	added ('OK')	text/javascript	etag:%228da163b958b4e0258d0ec27fcb801db2%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-d24208f9d4a2d12660b65-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-d24208f9d4a2d12660b65-min.en-US.js	(from https://wvgbc.com/our-barrels)
07:31:47	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	date:Fri,%2008%20Dec%202023%2023:30:37%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.118993f6a5b4c5a1876f41b7ceda12fd.js	/home/enzerhub/websites/barrel/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.118993f6a5b4c5a1876f41b7ceda12fd.js	(from https://wvgbc.com/cart)
07:31:47	390638/390638	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1623984339605-9RDGDSWNAU12HG5OI75M/OurBarrels_HeroWVGB.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1623984339605-9RDGDSWNAU12HG5OI75M/OurBarrels_HeroWVGB.jpg	(from https://wvgbc.com/our-barrels)
07:31:48	3097/3097	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	(from https://static1.squarespace.com/static/versioned-site-css/604411ca3bcae94a8d7af043/81/5c5a519771c10ba3470d8101/604411ca3bcae94a8d7af05e/1467/site.css)
07:31:49	455/455	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2008%20Dec%202023%2023:30:39%20GMT	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1624286879389-NXA5YTQ8UPOHQ0W4PIKJ/robot+hero+high+res+cropped.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1624286879389-NXA5YTQ8UPOHQ0W4PIKJ/robot+hero+high+res+cropped.jpg	(from https://wvgbc.com/process)
07:31:49	454/454	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2008%20Dec%202023%2023:30:39%20GMT	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1616546373083-UGQK8W1PULKNABAB8CMB/OurProcess_IMG3.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1616546373083-UGQK8W1PULKNABAB8CMB/OurProcess_IMG3.jpg	(from https://wvgbc.com/process)
07:31:49	455/455	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2008%20Dec%202023%2023:30:39%20GMT	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1622752567076-MK08V6W0429Y7EO1MH4T/WV+Mountains+Hero.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1622752567076-MK08V6W0429Y7EO1MH4T/WV+Mountains+Hero.jpg	(from https://wvgbc.com/process)
07:31:49	454/454	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2008%20Dec%202023%2023:30:39%20GMT	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1625233425180-6GWBN6FC6CVZG202HI4G/Audrina+Mill+sm.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1625233425180-6GWBN6FC6CVZG202HI4G/Audrina+Mill+sm.jpg	(from https://wvgbc.com/process)
07:31:50	455/455	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2008%20Dec%202023%2023:30:40%20GMT	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1627330389752-NI613OFXG2AU2B4UWVKF/TOASTED+STAVES+DETAILsm.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1627330389752-NI613OFXG2AU2B4UWVKF/TOASTED+STAVES+DETAILsm.jpg	(from https://wvgbc.com/process)
07:31:50	455/455	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2008%20Dec%202023%2023:30:40%20GMT	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1625155499889-IB678J9JAVZVUJC5QJ2Q/_CHAR+BOOTHsm.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1625155499889-IB678J9JAVZVUJC5QJ2Q/_CHAR+BOOTHsm.jpg	(from https://wvgbc.com/process)
07:31:50	454/454	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2008%20Dec%202023%2023:30:40%20GMT	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1616546261571-N5MJ8PDLE7FR8X2YLXRJ/OurProcess_IMG4.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1616546261571-N5MJ8PDLE7FR8X2YLXRJ/OurProcess_IMG4.jpg	(from https://wvgbc.com/process)
07:31:50	3051/3051	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:56%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	(from https://static1.squarespace.com/static/versioned-site-css/604411ca3bcae94a8d7af043/81/5c5a519771c10ba3470d8101/604411ca3bcae94a8d7af05e/1467/site.css)
07:31:51	455/455	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2008%20Dec%202023%2023:30:41%20GMT	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1628785662818-Y699ASFZ2YSV1VPX07IP/Clinton+Med.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1628785662818-Y699ASFZ2YSV1VPX07IP/Clinton+Med.jpg	(from https://wvgbc.com/process)
07:31:51	454/454	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2008%20Dec%202023%2023:30:41%20GMT	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1622812685121-4SX6KASHUVZRTWN0NY5W/world+class+maintenance.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1622812685121-4SX6KASHUVZRTWN0NY5W/world+class+maintenance.jpg	(from https://wvgbc.com/process)
07:31:51	455/455	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2008%20Dec%202023%2023:30:41%20GMT	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1628946438212-3JZHXLTZGVZ1FW9QUW8W/WINDLESS-Edit.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1628946438212-3JZHXLTZGVZ1FW9QUW8W/WINDLESS-Edit.jpg	(from https://wvgbc.com/process)
07:31:52	48405/48405	UR-M-Z	200	added ('OK')	text/javascript	etag:%224da7a177fa806ef2c46d98a89ee71e89%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-dfcbaffd5a11217c61a94-min.en-US.js	/home/enzerhub/websites/barrel/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-dfcbaffd5a11217c61a94-min.en-US.js	(from https://wvgbc.com/toast-char)
07:31:52	455/455	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2008%20Dec%202023%2023:30:42%20GMT	https://images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1623984889140-72GDZY6AQI9231JPJ9OE/Toast_HeroIMG.jpg	/home/enzerhub/websites/barrel/images.squarespace-cdn.com/content/v1/604411ca3bcae94a8d7af043/1623984889140-72GDZY6AQI9231JPJ9OE/Toast_HeroIMG.jpg	(from https://wvgbc.com/toast-char)
